Timestamp,Accession Code
11/3/2011 14:48:57,30078885
11/3/2011 14:48:57,30116800
11/3/2011 14:48:57,30120240
11/3/2011 14:48:57,30127682
11/3/2011 14:50:01,22225171
11/3/2011 14:50:01,30019640
11/3/2011 14:50:01,30033765
11/3/2011 14:50:01,30033930
11/3/2011 14:50:01,30046957
11/3/2011 14:50:35,19005578
11/3/2011 14:50:35,30045744
11/3/2011 14:50:35,30095574
11/3/2011 14:50:35,30105571
11/3/2011 14:50:35,30119010
11/3/2011 14:51:51,19005313
11/3/2011 14:51:51,30037204
11/3/2011 14:51:51,30076582
11/3/2011 14:51:51,30115554
11/3/2011 14:51:51,30127831
11/3/2011 14:52:29,30076335
11/3/2011 14:53:49,30098511
11/3/2011 14:53:49,30124663
11/3/2011 14:53:49,30126452
11/3/2011 14:53:49,30133946
11/7/2011 11:14:11,30093413
11/7/2011 12:48:58,30028450
11/7/2011 12:48:58,30058440
11/7/2011 12:48:58,30091979
11/7/2011 12:48:58,30116255
11/7/2011 12:48:58,30128466
11/7/2011 12:49:59,19886118
11/7/2011 12:49:59,30041164
11/7/2011 12:49:59,30051908
11/7/2011 12:49:59,30124481
11/7/2011 12:49:59,30127013
11/7/2011 12:50:26,18995035
11/7/2011 12:50:26,18997122
11/7/2011 12:50:26,22219513
11/7/2011 12:50:26,30070338
11/7/2011 12:50:26,30133714
11/7/2011 12:51:02,18992685
11/7/2011 12:51:02,18995035
11/7/2011 12:51:02,19885607
11/7/2011 12:51:02,30047104
11/7/2011 12:51:02,30131437
11/7/2011 12:51:29,18995829
11/7/2011 12:51:29,18998534
11/7/2011 12:51:29,18998757
11/7/2011 12:51:29,19888635
11/7/2011 12:51:29,30023436
11/7/2011 14:24:46,30010177
11/7/2011 14:24:46,30047211
11/7/2011 14:24:46,30095293
11/7/2011 14:24:46,30118368
11/7/2011 14:24:46,30133458
11/7/2011 14:25:36,22222095
11/7/2011 14:25:36,30012751
11/7/2011 14:25:36,30039101
11/7/2011 14:25:36,30047567
11/7/2011 14:25:36,30061345
11/7/2011 14:26:01,19874445
11/7/2011 14:26:01,30061816
11/7/2011 14:26:01,30111017
11/7/2011 14:26:01,30117089
11/7/2011 14:26:01,30122782
11/7/2011 14:40:19,30047351
11/7/2011 14:40:19,30047500
11/7/2011 14:40:19,30124440
11/7/2011 14:49:03,19878024
11/7/2011 14:49:03,30018956
