timestamp,library_card,accession
4/9/2012 14:20:34,0106,30110431
4/24/2012 12:59:23,0021,30110282
4/6/2012 14:17:50,0020,30109714
4/3/2012 14:11:33,0142,30109615
4/24/2012 10:22:38,0198,30108971
4/19/2012 13:14:13,0093,30108427
4/3/2012 13:50:23,0141,30107494
4/3/2012 13:50:32,0141,30107494
4/18/2012 12:57:30,0022,30106231
4/3/2012 13:03:49,0070,30106140
4/3/2012 14:10:28,0165,30106132
4/6/2012 13:46:22,0129,30105324
4/17/2012 11:49:40,0219,30105266
4/6/2012 13:50:47,0147,30105241
4/6/2012 13:50:51,0147,30105241
4/6/2012 13:50:51,0147,30105241
4/5/2012 9:08:36,0175,30104665
4/5/2012 9:08:40,0175,30104665
4/19/2012 13:28:03,0111,30103774
4/11/2012 9:51:30,0103,30101109
4/18/2012 12:46:20,0114,30100853
4/12/2012 11:17:16,0050,30099741
4/23/2012 14:13:55,0102,30099733
4/5/2012 13:10:48,0201,30099055
4/24/2012 14:07:35,0154,30098016
4/24/2012 14:07:40,0154,30098016
4/24/2012 14:07:40,0154,30098016
4/12/2012 11:13:08,0046,30097661
4/12/2012 11:13:59,0048,30097653
4/12/2012 11:14:48,0011,30097646
4/12/2012 11:13:26,0046,30097638
4/9/2012 14:16:59,0083,30097638
4/12/2012 11:11:26,0010,30097174
4/3/2012 13:05:49,0111,30097109
4/18/2012 12:50:06,0041,30096713
4/10/2012 12:48:49,0117,30096465
4/10/2012 13:18:05,0109,30096424
4/10/2012 13:18:10,0109,30096424
4/10/2012 13:18:10,0109,30096424
4/12/2012 11:15:28,0028,30096234
4/16/2012 15:44:50,0198,30095665
4/23/2012 14:15:56,0083,30094718
4/16/2012 13:54:11,0095,30094437
4/24/2012 12:56:53,0095,30094437
4/4/2012 12:59:25,0068,30094379
4/17/2012 14:21:07,0122,30093942
4/18/2012 13:10:13,0075,30093371
4/12/2012 14:39:11,0152,30093355
4/12/2012 14:03:29,0140,30092605
4/5/2012 13:40:43,0100,30092530
4/3/2012 12:54:43,0043,30092282
4/17/2012 10:02:02,0025,30092225
4/12/2012 13:22:02,0177,30091912
4/5/2012 12:41:08,0023,30091664
4/13/2012 14:17:33,0038,30091664
4/3/2012 14:10:43,0126,30091615
4/3/2012 8:16:00,0184,30091334
4/3/2012 13:59:58,0129,30090849
4/3/2012 14:00:04,0129,30090849
4/3/2012 8:13:39,0184,30090047
4/18/2012 10:05:34,0184,30089718
4/12/2012 13:34:25,0175,30089627
4/10/2012 12:05:15,0184,30089239
4/5/2012 13:44:29,0125,30089155
4/4/2012 10:29:22,0063,30088918
4/4/2012 10:28:45,0063,30088850
4/4/2012 10:29:03,0063,30088793
4/6/2012 13:46:11,0129,30088736
4/6/2012 13:46:15,0129,30088736
4/4/2012 10:28:29,0063,30088264
4/9/2012 13:59:16,0108,30088066
4/12/2012 14:08:27,0147,30087589
4/12/2012 11:12:37,0046,30086813
4/19/2012 11:18:24,0048,30086581
4/23/2012 12:44:22,0052,30085500
4/9/2012 12:52:46,0018,30085070
4/16/2012 15:44:42,0198,30085039
4/24/2012 14:14:20,0119,30084875
4/11/2012 9:14:31,0062,30084834
4/19/2012 12:51:49,0042,30084388
4/24/2012 14:36:02,0182,30084347
4/12/2012 13:34:36,0175,30083661
4/10/2012 13:06:22,0074,30083216
4/10/2012 13:06:27,0074,30083216
4/5/2012 13:09:50,0162,30082903
4/12/2012 12:32:16,0095,30082465
4/12/2012 12:32:28,0095,30082465
4/23/2012 12:50:22,0055,30082408
4/18/2012 12:56:46,0022,30082390
4/18/2012 12:57:09,0022,30082333
4/17/2012 10:02:13,0025,30082242
4/4/2012 11:44:56,0201,30082200
4/12/2012 14:04:27,0137,30082143
4/4/2012 13:31:32,0217,30082143
4/12/2012 13:08:53,0088,30081715
4/3/2012 14:21:29,0058,30081582
4/18/2012 12:58:03,0022,30081533
4/12/2012 11:11:09,0048,30081368
4/6/2012 14:08:31,0015,30081038
4/16/2012 14:18:25,0079,30080899
4/6/2012 14:17:30,0052,30080659
4/16/2012 14:15:08,0059,30080659
4/19/2012 11:17:34,0029,30080592
4/4/2012 12:45:39,0102,30080592
4/6/2012 14:07:46,0019,30080527
4/6/2012 14:17:13,0052,30080469
4/6/2012 14:17:22,0052,30080410
4/19/2012 11:17:41,0029,30080352
4/16/2012 14:15:22,0059,30080345
4/4/2012 12:45:28,0102,30080345
4/12/2012 11:13:16,0046,30080089
4/6/2012 14:08:20,0019,30079727
4/3/2012 14:03:18,0169,30079248
4/3/2012 14:03:25,0169,30079248
4/5/2012 13:09:40,0068,30079180
4/12/2012 14:08:42,0145,30078885
4/16/2012 12:42:09,0108,30078810
4/4/2012 11:46:13,0201,30078752
4/5/2012 11:12:29,0008,30078646
4/12/2012 11:14:30,0048,30078612
4/12/2012 11:14:15,0048,30078554
4/13/2012 14:15:45,0016,30078547
4/16/2012 14:15:34,0059,30078273
4/16/2012 14:14:48,0101,30078216
4/24/2012 14:36:17,0182,30077903
4/3/2012 8:13:28,0184,30077754
4/4/2012 12:37:52,0014,30077747
4/16/2012 14:15:45,0059,30077747
4/3/2012 8:18:06,0184,30077697
4/5/2012 12:41:17,0023,30077630
4/10/2012 12:20:37,0025,30077630
4/9/2012 12:52:31,0018,30077614
4/6/2012 14:16:56,0017,30077044
4/18/2012 12:38:33,0108,30076509
4/9/2012 10:18:18,0025,30075089
4/16/2012 10:15:50,0025,30075089
4/13/2012 13:26:26,0160,30074207
4/13/2012 13:26:44,0160,30074207
4/3/2012 13:00:51,0021,30073860
4/23/2012 13:15:34,0115,30073779
4/12/2012 14:08:14,0147,30073670
4/12/2012 14:08:19,0147,30073670
4/4/2012 13:11:02,0125,30072755
4/3/2012 13:06:09,0111,30072599
4/5/2012 11:51:52,0047,30072573
4/13/2012 13:35:38,0131,30071914
4/9/2012 14:20:08,0082,30071856
4/12/2012 11:17:47,0012,30071088
4/5/2012 11:07:51,0008,30070908
4/16/2012 15:44:32,0198,30070668
4/3/2012 8:15:52,0184,30070197
4/16/2012 12:41:57,0108,30069181
4/5/2012 9:08:45,0175,30068951
4/16/2012 12:42:04,0108,30068894
4/5/2012 12:59:07,0113,30068647
4/3/2012 14:10:04,0167,30068498
4/13/2012 13:41:59,0174,30068498
4/20/2012 14:55:04,0150,30068472
4/19/2012 11:02:26,0010,30067979
4/4/2012 12:42:09,0095,30067888
4/16/2012 14:13:07,0100,30067854
4/24/2012 12:45:10,0088,30067706
4/6/2012 13:46:37,0129,30065684
4/12/2012 11:12:00,0029,30065593
4/16/2012 14:21:51,0061,30065528
4/12/2012 11:11:31,0030,30065486
4/13/2012 13:42:11,0127,30064851
4/13/2012 13:33:15,0153,30064794
4/18/2012 12:54:38,0005,30062830
4/3/2012 13:02:08,0043,30061261
4/16/2012 14:07:37,0066,30061014
4/16/2012 14:07:37,0066,30061014
4/16/2012 14:07:37,0066,30061014
4/16/2012 14:07:37,0066,30061014
4/16/2012 14:07:37,0066,30061014
4/16/2012 14:07:37,0066,30061014
4/16/2012 14:07:37,0066,30061014
