Timestamp,Library Card Number,Accession Number
3/15/2012 15:01:19,0169,30019202
2/21/2012 12:50:02,0169,30024582
2/21/2012 12:50:05,0169,30024582
2/22/2012 11:31:14,0169,30024590
2/22/2012 11:31:16,0169,30024590
3/6/2012 12:52:19,0169,30081335
2/9/2012 12:47:30,0169,30094551
1/25/2012 14:20:42,0169,30104889
2/23/2012 12:44:27,0169,30130363
2/17/2012 13:01:15,0170,30036743
2/17/2012 13:01:17,0170,30036743
2/10/2012 12:37:43,0170,30042949
2/21/2012 12:41:52,0172,30058903
3/15/2012 12:33:49,0172,30106751
3/15/2012 12:34:08,0172,30107619
2/14/2012 12:43:46,0172,30108450
1/31/2012 15:45:24,0172,30111108
2/28/2012 14:09:59,0173,30115893
3/15/2012 13:43:47,0174,30030001
3/9/2012 9:37:32,0174,30083430
3/2/2012 12:40:23,0174,30083810
3/16/2012 11:48:15,0174,30118467
2/3/2012 12:38:25,0174,30124051
1/25/2012 15:08:53,0174,30125157
3/1/2012 12:43:06,0174,30133276
3/15/2012 13:15:33,0175,30027056
2/21/2012 15:22:08,0175,30107486
3/6/2012 15:20:48,0175,30108864
1/31/2012 12:48:26,0175,30133870
3/15/2012 13:06:27,0176,30024301
2/10/2012 14:33:12,0176,30090849
2/10/2012 14:33:04,0176,30091441
3/15/2012 14:08:58,0176,30105407
2/16/2012 12:38:45,0177,30065684
2/28/2012 14:38:31,0177,30067839
1/30/2012 14:18:39,0177,30090104
2/3/2012 12:45:39,0177,30117683
2/24/2012 12:55:00,0177,30124499
1/26/2012 15:07:21,0178,30068118
3/8/2012 10:25:41,0178,30090344
3/16/2012 14:59:51,0178,30105589
1/31/2012 12:49:06,0178,30134613
2/23/2012 14:49:21,0178,30137053
2/15/2012 12:38:58,0179,30078513
2/24/2012 14:31:43,0180,30079834
2/24/2012 14:32:01,0180,30098016
2/14/2012 12:42:48,0181,30046056
1/30/2012 14:39:32,0181,30055214
1/30/2012 14:39:44,0181,30056089
2/21/2012 12:41:28,0181,30086383
3/16/2012 15:00:02,0181,30104681
3/6/2012 14:32:17,0181,30117683
1/24/2012 13:24:02,0182,18996769
2/14/2012 12:20:55,0182,19004886
3/13/2012 11:25:09,0182,30028971
3/6/2012 9:26:22,0182,30041107
2/14/2012 12:21:03,0182,30045835
1/27/2012 11:27:05,0182,30049654
1/27/2012 11:27:11,0182,30069991
1/27/2012 11:26:49,0182,30116354
1/24/2012 13:24:14,0182,30123673
1/27/2012 11:28:05,0182,30136501
2/23/2012 9:15:53,0182,30136501
1/27/2012 11:26:58,0182,30136741
1/27/2012 11:27:31,0182,30136782
1/31/2012 9:54:33,0182,30136790
2/23/2012 14:28:45,0182,30136790
1/27/2012 11:27:52,0182,30136865
1/27/2012 11:27:58,0182,30136865
2/23/2012 9:15:43,0182,30136865
1/27/2012 11:27:46,0182,30137004
2/23/2012 9:15:31,0182,30137004
1/31/2012 9:54:42,0182,30137111
2/23/2012 14:29:31,0182,30137111
1/27/2012 11:27:18,0182,30137319
1/27/2012 11:27:24,0182,30137350
1/31/2012 9:54:26,0182,30137533
2/23/2012 14:28:39,0182,30137533
2/23/2012 14:29:17,0182,30137772
2/23/2012 14:28:51,0182,30138036
2/7/2012 12:50:18,0182,30138424
2/8/2012 15:11:24,0182,30138523
2/23/2012 14:32:44,0182,30138648
2/23/2012 14:28:30,0182,30138663
2/23/2012 14:30:32,0182,30138788
2/23/2012 14:32:38,0182,30138788
2/7/2012 13:07:43,0184,18996355
2/7/2012 13:07:53,0184,30021406
2/7/2012 13:08:01,0184,30027114
2/7/2012 12:49:47,0184,30038442
2/7/2012 13:07:26,0184,30043152
2/7/2012 12:49:34,0184,30046049
2/7/2012 13:06:59,0184,30084842
2/7/2012 13:07:57,0184,30084958
2/7/2012 13:07:37,0184,30124796
2/7/2012 13:08:06,0184,30128979
2/8/2012 12:28:54,0184,30130454
3/5/2012 10:44:39,0185,19879568
1/25/2012 13:06:54,0185,22233423
3/5/2012 10:43:26,0185,30001911
3/5/2012 10:43:57,0185,30001978
3/6/2012 15:39:36,0185,30002026
3/5/2012 10:44:32,0185,30005789
3/5/2012 10:44:26,0185,30011456
3/5/2012 10:43:46,0185,30013379
3/5/2012 10:43:39,0185,30015374
3/5/2012 10:43:52,0185,30015408
2/6/2012 15:39:07,0185,30018923
2/6/2012 15:38:54,0185,30018931
3/5/2012 10:44:46,0185,30037477
3/5/2012 10:44:12,0185,30104046
3/5/2012 10:44:06,0185,30117006
3/6/2012 15:39:47,0185,30117774
3/5/2012 10:43:02,0185,30118046
3/5/2012 10:44:19,0185,30124341
3/7/2012 16:05:39,0185,30128490
1/25/2012 14:04:25,0186,30048136
1/31/2012 15:39:13,0186,30137160
4/2/2012 9:30:45,0188,19882414
4/2/2012 9:30:47,0188,19882414
4/2/2012 9:31:51,0188,22220503
4/2/2012 9:31:52,0188,22220503
4/2/2012 9:31:07,0188,22233589
4/2/2012 9:31:32,0188,30009674
4/2/2012 9:31:17,0188,30028716
4/2/2012 9:30:59,0188,30051577
4/2/2012 9:31:25,0188,30138085
3/2/2012 13:55:35,0190,19000991
3/2/2012 13:55:03,0190,19001429
3/2/2012 13:55:27,0190,19001460
3/2/2012 13:55:41,0190,19001544
3/2/2012 13:55:47,0190,19001569
2/28/2012 12:26:57,0190,19004456
2/28/2012 12:26:13,0190,22216600
3/2/2012 13:54:55,0190,22216667
3/2/2012 13:54:50,0190,22236269
3/2/2012 13:54:03,0190,22236285
3/2/2012 13:54:17,0190,30000277
3/2/2012 13:54:33,0190,30006670
3/2/2012 13:54:22,0190,30008353
3/2/2012 13:55:19,0190,30020283
2/28/2012 12:26:33,0190,30029532
2/28/2012 12:27:15,0190,30038368
3/2/2012 13:53:45,0190,30043764
2/28/2012 12:27:03,0190,30048201
3/2/2012 13:55:52,0190,30065874
3/2/2012 13:54:11,0190,30072557
3/2/2012 13:54:26,0190,30072896
2/28/2012 12:30:41,0190,30083489
2/28/2012 12:30:34,0190,30084107
3/2/2012 13:54:44,0190,30088033
2/28/2012 12:25:46,0190,30105795
2/28/2012 12:26:42,0190,30115042
3/2/2012 13:56:12,0190,30116362
2/28/2012 12:26:01,0190,30120794
2/28/2012 12:27:09,0190,30121594
3/1/2012 11:51:44,0190,30121685
2/28/2012 12:25:28,0190,30122881
2/28/2012 12:26:49,0190,30124200
3/2/2012 13:53:51,0190,30124945
3/2/2012 13:55:08,0190,30125520
3/2/2012 13:54:39,0190,30127195
3/2/2012 13:53:56,0190,30128854
2/28/2012 12:26:19,0190,30130322
2/28/2012 12:30:48,0190,30130348
3/2/2012 13:53:37,0190,30133151
2/28/2012 12:26:07,0190,30134886
2/28/2012 12:25:53,0190,30138044
3/2/2012 13:55:12,0190,30138788
2/15/2012 14:00:59,0193,18993675
12/6/2011 14:35:38,0193,22234090
10/20/2011 13:29:41,0193,30131718
1/24/2012 15:22:14,0193,30131841
3/8/2012 17:14:47,0193,30135412
12/6/2011 14:35:38,0193,22223499
2/16/2012 11:57:33,0194,22234074
2/14/2012 12:20:04,0194,30023642
2/16/2012 11:57:48,0194,30060735
2/24/2012 14:32:31,0194,30113054
2/16/2012 12:52:49,0194,30132831
3/16/2012 11:57:39,0195,30015085
2/21/2012 12:39:02,0195,30058663
2/14/2012 15:38:12,0195,30098768
2/7/2012 12:58:28,0195,30098875
1/31/2012 12:43:28,0195,30098933
3/16/2012 11:57:49,0195,30106694
1/24/2012 14:12:09,0195,30118178
2/14/2012 15:38:22,0195,30132799
2/23/2012 14:27:54,0196,30138721
1/26/2012 12:53:38,0197,22222327
4/2/2012 11:53:27,0197,30004964
4/2/2012 11:55:10,0197,30013189
4/2/2012 11:55:24,0197,30013536
2/2/2012 12:16:29,0197,30082663
1/26/2012 12:53:32,0197,30087381
1/25/2012 15:46:31,0197,30092670
4/2/2012 11:54:17,0197,30126494
4/2/2012 11:53:39,0197,30134811
2/7/2012 14:53:37,0198,18993972
2/7/2012 14:53:47,0198,18994053
2/7/2012 14:52:29,0198,19883545
2/21/2012 15:01:10,0198,19884477
2/21/2012 15:01:02,0198,22217061
3/12/2012 14:44:14,0198,22221030
2/7/2012 14:53:20,0198,22229397
3/5/2012 15:22:20,0198,30006753
2/16/2012 15:42:06,0198,30008320
2/21/2012 15:00:52,0198,30037857
2/7/2012 14:53:04,0198,30072417
3/5/2012 15:22:32,0198,30076566
3/12/2012 14:44:03,0198,30081608
2/21/2012 15:01:18,0198,30085773
2/7/2012 14:53:28,0198,30086623
3/12/2012 14:43:47,0198,30105373
2/7/2012 14:52:50,0198,30121057
3/5/2012 15:34:25,0198,30138176
3/12/2012 14:44:19,0198,30138556
2/21/2012 14:11:57,0200,30000244
2/21/2012 14:12:09,0200,30053656
2/2/2012 12:52:24,0200,30058853
2/27/2012 13:56:37,0200,30114326
3/16/2012 14:45:06,0200,30120661
3/15/2012 13:47:16,0201,18996520
3/15/2012 13:47:02,0201,18999854
3/15/2012 13:48:00,0201,19000017
2/6/2012 12:49:55,0201,19000991
2/6/2012 12:50:52,0201,19001387
2/6/2012 12:50:44,0201,19001460
2/6/2012 12:50:05,0201,19001544
2/6/2012 12:50:32,0201,19001627
4/2/2012 14:01:00,0201,19872886
3/2/2012 9:36:27,0201,19880442
4/2/2012 14:14:12,0201,19884261
4/2/2012 14:01:13,0201,20831319
4/2/2012 14:14:20,0201,22218218
2/6/2012 12:50:16,0201,22219141
4/2/2012 14:14:27,0201,22226583
2/2/2012 14:35:46,0201,22229199
1/26/2012 10:53:28,0201,22234884
4/2/2012 14:02:43,0201,30002943
4/2/2012 14:14:33,0201,30004972
4/2/2012 14:14:05,0201,30005037
1/26/2012 10:53:20,0201,30007835
4/2/2012 14:02:36,0201,30008700
4/2/2012 14:02:52,0201,30012645
2/2/2012 14:35:38,0201,30013064
4/2/2012 14:18:52,0201,30015994
3/2/2012 9:36:12,0201,30016257
2/6/2012 12:49:40,0201,30017008
2/6/2012 12:53:20,0201,30021869
2/6/2012 12:54:43,0201,30023865
3/1/2012 13:55:10,0201,30024293
4/2/2012 14:19:07,0201,30028542
2/6/2012 12:54:05,0201,30030985
2/6/2012 12:51:41,0201,30031264
1/26/2012 10:53:36,0201,30033443
4/2/2012 14:02:18,0201,30039051
4/2/2012 14:02:04,0201,30039093
4/2/2012 14:01:48,0201,30039218
4/2/2012 14:01:40,0201,30039275
4/2/2012 14:01:33,0201,30039408
4/2/2012 14:01:22,0201,30039457
2/6/2012 12:51:53,0201,30041610
2/6/2012 12:51:12,0201,30041628
2/6/2012 12:51:21,0201,30041628
2/6/2012 12:52:04,0201,30041792
4/2/2012 14:03:13,0201,30042824
4/2/2012 14:02:10,0201,30055727
2/6/2012 12:53:42,0201,30058994
1/26/2012 10:42:50,0201,30059315
2/6/2012 12:53:04,0201,30062780
2/6/2012 12:52:16,0201,30065858
1/26/2012 10:53:09,0201,30072086
3/2/2012 9:36:20,0201,30083547
1/26/2012 10:43:05,0201,30086706
4/2/2012 14:13:34,0201,30089783
1/26/2012 10:42:26,0201,30101430
1/26/2012 10:43:27,0201,30108773
2/6/2012 12:52:34,0201,30109656
1/26/2012 10:42:40,0201,30110167
2/6/2012 12:49:15,0201,30116081
2/6/2012 12:49:26,0201,30116271
2/6/2012 12:49:04,0201,30118327
2/6/2012 12:52:50,0201,30118368
2/6/2012 12:48:54,0201,30120265
4/2/2012 14:13:59,0201,30120794
2/6/2012 12:50:25,0201,30121289
2/6/2012 12:51:04,0201,30121933
1/26/2012 10:43:52,0201,30125173
1/26/2012 10:44:06,0201,30125173
3/15/2012 13:47:45,0201,30125843
3/15/2012 13:47:23,0201,30131486
1/26/2012 10:43:18,0201,30133938
4/2/2012 14:03:29,0201,22218234
3/15/2012 13:47:31,0201,30125843
2/14/2012 9:19:12,0202,19872647
2/14/2012 9:19:18,0202,19872969
2/14/2012 9:18:49,0202,22217301
2/14/2012 9:16:54,0202,30000202
2/14/2012 9:17:17,0202,30004402
2/14/2012 9:22:34,0202,30013346
2/14/2012 9:19:48,0202,30013833
2/14/2012 9:21:29,0202,30013932
2/14/2012 9:18:26,0202,30014005
2/14/2012 9:20:39,0202,30016372
2/14/2012 9:17:39,0202,30017388
2/14/2012 9:19:25,0202,30017420
2/14/2012 9:16:40,0202,30017503
2/14/2012 9:20:50,0202,30038095
2/14/2012 9:16:33,0202,30041826
2/14/2012 9:22:04,0202,30044481
2/14/2012 9:21:16,0202,30053409
2/14/2012 9:16:23,0202,30066526
2/14/2012 9:18:58,0202,30082515
2/14/2012 9:20:14,0202,30082697
2/14/2012 9:20:06,0202,30082986
2/14/2012 9:21:44,0202,30086078
2/14/2012 9:17:01,0202,30088884
2/14/2012 9:17:49,0202,30089684
2/14/2012 9:17:07,0202,30090716
1/26/2012 10:26:34,0202,30093397
1/26/2012 10:26:52,0202,30093454
2/14/2012 9:20:30,0202,30104798
2/14/2012 9:17:24,0202,30105035
2/14/2012 9:18:19,0202,30107973
1/31/2012 10:42:16,0202,30116222
2/14/2012 9:22:26,0202,30117162
2/14/2012 9:18:42,0202,30120505
2/14/2012 9:18:34,0202,30120562
1/31/2012 10:42:25,0202,30120620
3/5/2012 18:02:03,0202,30128532
2/14/2012 9:17:55,0202,30131007
2/14/2012 9:19:58,0202,30134357
2/14/2012 9:21:01,0202,30135081
1/26/2012 9:58:03,0203,30131841
2/24/2012 15:52:35,0203,30131841
2/27/2012 15:31:41,0204,30087951
2/14/2012 15:44:41,0206,30020697
2/14/2012 15:44:53,0206,30038574
2/14/2012 15:44:10,0206,30050256
2/14/2012 15:44:22,0206,30051148
2/28/2012 14:39:04,0206,30059661
2/14/2012 15:44:32,0206,30064430
2/24/2012 14:30:23,0206,30137012
3/6/2012 11:00:32,0206,30137046
3/6/2012 13:00:50,0207,30013791
1/24/2012 13:25:23,0207,30056592
1/24/2012 13:25:29,0207,30069397
1/31/2012 14:34:27,0207,30096002
1/24/2012 13:25:17,0207,30137061
2/24/2012 14:55:57,0210,30091532
2/21/2012 12:42:19,0210,30091953
2/24/2012 12:55:24,0210,30128474
3/5/2012 13:00:47,0211,30003768
2/2/2012 12:51:56,0211,30018212
2/14/2012 15:24:19,0211,30086201
2/14/2012 15:23:57,0211,30126015
1/24/2012 16:58:54,0212,30103915
4/2/2012 8:48:14,0213,19872563
4/2/2012 8:47:33,0213,19872860
4/2/2012 11:54:54,0213,19882729
4/2/2012 11:54:59,0213,22217798
4/2/2012 11:55:19,0213,22221253
4/2/2012 8:48:04,0213,30015077
3/12/2012 13:12:28,0213,30037204
4/2/2012 11:54:42,0213,30058754
3/12/2012 13:12:21,0213,30059299
3/12/2012 13:12:14,0213,30094361
1/31/2012 12:22:28,0213,30097000
4/2/2012 8:48:25,0213,30111736
4/2/2012 8:47:52,0213,30113062
4/2/2012 11:54:48,0213,30114193
2/16/2012 14:16:39,0213,30122543
1/31/2012 15:42:01,0213,30137657
2/3/2012 15:20:40,0214,30003289
2/3/2012 15:20:54,0214,30004071
2/24/2012 15:40:19,0214,30010318
4/2/2012 13:11:42,0214,30026967
2/24/2012 15:40:25,0214,30028906
2/24/2012 15:40:31,0214,30064026
2/24/2012 15:40:12,0214,30069934
4/2/2012 13:11:54,0214,30105910
2/2/2012 13:10:31,0214,30131841
2/23/2012 14:28:05,0214,30136154
3/6/2012 9:23:05,0214,30139554
3/6/2012 9:23:07,0214,30139554
3/15/2012 13:10:32,0215,18992669
3/15/2012 13:11:04,0215,22235139
3/16/2012 14:15:39,0215,30073613
3/15/2012 13:11:10,0215,30096663
3/15/2012 13:10:41,0215,30097067
3/15/2012 13:10:49,0215,30097869
2/3/2012 13:32:04,0216,30081707
3/12/2012 12:01:22,0216,30094064
2/3/2012 13:31:51,0216,30117238
2/16/2012 14:27:49,0216,30128490
2/3/2012 13:32:16,0216,30132708
3/2/2012 13:52:57,0216,30138473
2/16/2012 15:40:54,0219,19886118
2/27/2012 13:47:54,0219,22221071
2/21/2012 13:26:57,0219,22235790
2/16/2012 15:41:20,0219,30000855
3/1/2012 11:49:36,0219,30004741
3/1/2012 11:50:16,0219,30004741
3/1/2012 11:51:03,0219,30009500
2/16/2012 15:41:10,0219,30010995
2/3/2012 11:13:13,0219,30014187
2/3/2012 11:14:03,0219,30016695
2/3/2012 11:14:35,0219,30023311
2/3/2012 11:13:40,0219,30025779
2/21/2012 13:26:34,0219,30027692
2/3/2012 11:13:50,0219,30037873
2/3/2012 11:14:18,0219,30037931
3/13/2012 14:13:44,0219,30041552
2/13/2012 13:19:35,0219,30059604
2/13/2012 13:19:37,0219,30059604
2/9/2012 10:49:33,0219,30077507
2/3/2012 11:14:09,0219,30083109
2/3/2012 11:14:27,0219,30085591
3/1/2012 11:50:23,0219,30085609
3/13/2012 14:13:35,0219,30094908
2/3/2012 11:12:59,0219,30095939
2/3/2012 11:13:32,0219,30100085
3/1/2012 11:50:03,0219,30103659
2/16/2012 15:55:33,0219,30110167
3/2/2012 13:30:56,0219,30128490
2/10/2012 13:29:01,0219,30131841
2/13/2012 13:12:55,0219,30137236
1/25/2012 11:13:40,0219,30137467
3/1/2012 15:38:49,0219,30137467
2/9/2012 10:49:44,0219,30137574
2/28/2012 14:27:56,0219,30138606
3/1/2012 15:38:38,0219,30138689
1/12/2012 10:50:44,0219,30070791
4/2/2012 14:29:00,0221,22227169
4/2/2012 14:26:40,0221,30048201
3/16/2012 10:22:06,0221,30073860
4/2/2012 10:39:18,0221,30081673
4/2/2012 14:26:49,0221,30083844
1/24/2012 13:57:37,0221,30084719
4/2/2012 10:40:57,0221,30121909
2/9/2012 11:32:40,0221,30123541
3/2/2012 13:56:27,0221,30123632
4/2/2012 10:32:01,0221,30125884
4/2/2012 12:01:39,0221,30128953
4/2/2012 10:33:08,0221,30129019
1/24/2012 13:57:57,0221,30131296
1/31/2012 12:44:23,0221,30133896
4/2/2012 10:22:46,0221,30134092
4/2/2012 10:22:51,0221,30134092
2/28/2012 10:54:57,0221,30138622
3/14/2012 9:06:21,0227,18995993
1/26/2012 14:13:46,0227,30096234
1/26/2012 14:15:52,0227,30137525
2/13/2012 14:00:55,0228,30094650
2/27/2012 14:02:59,0228,30106140
2/13/2012 14:00:37,0228,30128813
1/30/2012 13:54:50,0228,30132724
2/1/2012 15:08:45,0228,30135495
3/12/2012 12:58:14,0228,30137079
1/31/2012 13:50:31,0229,22221840
1/31/2012 13:50:40,0229,22221840
3/14/2012 13:07:55,0229,30028336
1/26/2012 14:12:31,0229,30059588
1/26/2012 14:12:41,0229,30078885
3/12/2012 12:58:41,0229,30106140
3/12/2012 12:40:23,0229,30113245
2/28/2012 15:02:13,0419,30123392
1/9/2012 15:20:10,100,30078646
1/9/2012 15:12:10,101,30077598
1/9/2012 15:11:59,101,30078216
1/9/2012 15:12:19,101,30122428
1/9/2012 15:11:52,101,30125934
1/23/2012 15:12:30,102,18997445
1/9/2012 15:18:45,102,30078273
1/9/2012 15:19:14,102,30080352
1/23/2012 15:12:16,102,30083133
1/23/2012 15:12:41,102,30119630
1/9/2012 15:19:08,102,30124051
1/9/2012 15:18:54,102,30132849
1/9/2012 15:19:02,102,30133557
1/9/2012 15:28:36,103,19005891
1/9/2012 15:28:50,103,22225528
1/9/2012 15:29:12,103,30074918
1/5/2012 14:12:38,103,30083521
1/9/2012 15:29:05,103,30124549
1/23/2012 15:13:31,103,30136261
1/4/2012 11:16:50,105,30136600
1/4/2012 14:05:04,106,22232508
1/4/2012 14:04:50,106,30008155
1/4/2012 14:04:13,106,30011829
1/4/2012 14:04:29,106,30034607
1/4/2012 14:04:02,106,30053771
1/10/2012 14:04:47,106,30073316
1/18/2012 14:04:33,106,30136204
1/3/2012 13:56:09,106,30136667
1/12/2012 14:51:03,107,30126189
1/9/2012 13:57:23,108,19873231
1/9/2012 13:57:14,108,22231765
1/9/2012 13:57:04,108,30039523
1/18/2012 13:39:47,108,30131502
1/10/2012 14:06:40,109,30020754
1/3/2012 13:51:50,109,30137079
1/5/2012 12:22:26,11,30040547
1/19/2012 12:13:31,11,30120398
1/23/2012 13:54:11,110,30091532
1/23/2012 13:54:22,110,30093355
1/5/2012 13:40:24,110,30129977
1/18/2012 15:46:56,111,19000728
1/10/2012 14:04:24,111,30050843
1/11/2012 13:52:14,111,30051775
1/11/2012 13:52:25,111,30078133
1/18/2012 15:43:19,112,30063275
1/13/2012 15:48:22,112,30087274
1/3/2012 11:18:50,112,30120893
1/10/2012 11:25:58,112,30124788
1/5/2012 13:44:32,112,30128532
1/6/2012 13:52:21,113,30056287
1/9/2012 14:22:00,113,30056634
1/3/2012 13:51:27,113,30104541
1/13/2012 13:48:46,113,30122907
1/18/2012 13:42:26,113,30123145
1/3/2012 13:51:18,113,30123392
1/4/2012 13:56:00,115,30136204
1/11/2012 14:15:18,116,30022461
1/13/2012 14:30:46,116,30027247
1/13/2012 14:30:36,116,30068951
1/6/2012 14:26:13,116,30117766
1/5/2012 13:47:26,117,30063028
1/23/2012 14:25:32,117,30078463
1/19/2012 14:38:50,117,30085310
1/13/2012 14:31:27,117,30117113
1/9/2012 14:05:27,118,19879246
1/9/2012 14:05:56,118,22225999
1/9/2012 14:05:41,118,22232227
1/3/2012 15:03:48,119,30123012
1/19/2012 12:18:44,12,30098404
1/19/2012 12:18:38,12,30123848
1/5/2012 12:21:28,12,30129936
1/5/2012 15:17:12,120,30108138
1/11/2012 15:30:49,121,30124689
1/3/2012 15:44:49,121,30128755
1/12/2012 12:29:49,122,30114797
1/3/2012 15:09:18,122,30135826
1/20/2012 14:49:28,123,30133334
1/19/2012 14:13:41,125,30136253
1/20/2012 14:22:45,125,30136832
1/4/2012 10:12:56,126,30111801
1/3/2012 15:10:06,126,30117931
1/13/2012 15:19:27,126,30123780
1/5/2012 15:02:44,126,30124234
1/6/2012 15:00:01,126,30132831
1/6/2012 15:00:02,126,30132831
1/6/2012 15:46:27,126,30132831
1/10/2012 12:41:34,127,30008148
1/6/2012 15:36:39,127,30134142
1/9/2012 15:13:01,128,30035398
1/18/2012 14:07:36,128,30040588
1/18/2012 15:50:03,129,30070270
1/4/2012 15:05:00,129,30120182
1/11/2012 15:11:55,129,30131536
1/20/2012 15:19:47,13,30059521
1/20/2012 15:10:00,13,30106132
1/19/2012 10:47:36,130,30136329
1/10/2012 11:03:07,131,30013247
1/4/2012 15:24:16,131,30129027
1/3/2012 14:30:48,133,30067839
1/5/2012 14:45:34,134,30018378
1/3/2012 15:03:25,134,30085302
1/19/2012 14:38:16,134,30094809
1/3/2012 15:03:34,134,30106967
1/9/2012 15:54:03,135,30020911
1/12/2012 15:25:02,135,30031777
1/18/2012 12:15:34,135,30045280
1/3/2012 13:08:45,135,30052062
1/19/2012 15:06:27,135,30081814
1/5/2012 9:28:10,135,30108682
1/11/2012 15:07:01,137,30118111
1/3/2012 15:04:37,137,30135594
1/4/2012 10:02:16,137,30137368
1/4/2012 15:20:36,139,30106447
1/4/2012 15:20:44,139,30130553
1/9/2012 15:40:31,139,30130744
1/13/2012 15:02:43,14,30129811
1/18/2012 14:09:06,140,30099808
1/3/2012 9:22:39,140,30136618
1/12/2012 15:03:31,141,18994806
1/11/2012 13:37:19,141,30008445
1/19/2012 15:46:04,141,30076335
1/5/2012 10:25:55,141,30077614
1/3/2012 15:15:24,141,30083513
1/18/2012 12:29:22,141,30121180
1/5/2012 10:26:19,141,30123582
1/9/2012 15:07:38,142,30099592
1/19/2012 15:44:39,144,30011076
1/18/2012 12:34:37,144,30035364
1/19/2012 12:20:07,144,30076509
1/5/2012 15:24:51,146,22224091
1/20/2012 15:05:08,146,30003792
1/20/2012 14:52:07,147,30096069
1/6/2012 15:52:25,147,30136378
1/12/2012 15:02:29,148,30063275
1/12/2012 15:02:48,148,30063275
1/12/2012 15:02:40,148,30094874
1/11/2012 13:39:16,15,30091649
1/13/2012 15:18:58,15,30107569
1/18/2012 13:44:59,15,30133474
1/20/2012 15:07:52,15,30137418
1/3/2012 15:05:33,150,30106140
1/11/2012 14:54:21,151,30082424
1/20/2012 14:27:18,151,30087175
1/3/2012 15:34:58,151,30121735
1/18/2012 14:09:36,151,31168080
1/4/2012 9:59:09,152,30091524
1/10/2012 12:23:36,152,30118228
1/5/2012 15:33:01,152,30120307
1/3/2012 15:10:18,152,30120950
1/4/2012 15:39:56,152,30124051
1/3/2012 15:08:46,152,30136899
1/20/2012 14:47:03,153,18996975
1/19/2012 15:10:16,153,30123350
1/20/2012 14:19:45,154,18997361
1/20/2012 14:19:53,154,30009930
1/4/2012 10:12:19,154,30131536
1/9/2012 15:53:33,154,30132005
1/12/2012 12:40:07,154,30136816
1/9/2012 13:27:58,155,30035778
1/10/2012 13:34:59,157,30126882
1/12/2012 12:23:21,159,30091615
1/20/2012 15:13:39,16,30049431
1/9/2012 15:33:03,160,30084560
1/3/2012 15:08:29,160,30093728
1/11/2012 15:12:21,160,30135594
1/20/2012 14:20:27,161,22219133
1/20/2012 14:28:33,161,30077861
1/11/2012 14:19:21,161,30084099
1/20/2012 14:19:27,162,30082911
1/5/2012 15:05:14,163,18991638
1/18/2012 14:38:03,163,30137228
1/18/2012 14:38:04,163,30137228
1/18/2012 14:38:04,163,30137228
1/18/2012 14:38:04,163,30137228
1/18/2012 14:38:04,163,30137228
1/18/2012 14:38:04,163,30137228
1/18/2012 14:38:04,163,30137228
1/18/2012 14:38:04,163,30137228
1/18/2012 14:38:04,163,30137228
1/18/2012 14:38:04,163,30137228
1/19/2012 10:55:59,164,30067888
1/10/2012 12:39:49,165,19876549
1/12/2012 15:03:48,165,30114086
1/18/2012 15:11:14,166,30009997
1/19/2012 10:21:11,167,18994780
1/3/2012 15:18:45,167,22221840
1/12/2012 15:01:13,167,30017115
1/11/2012 13:37:44,167,30097984
1/9/2012 14:52:09,167,30108807
1/20/2012 15:30:36,167,30131718
1/6/2012 14:06:46,169,30137079
1/20/2012 14:26:02,169,30137285
1/20/2012 15:19:18,17,30099816
1/20/2012 15:19:28,17,30127518
1/23/2012 13:44:09,17,30133144
1/13/2012 15:21:32,17,30135727
1/13/2012 15:21:52,17,30135842
1/19/2012 11:48:33,170,30135644
1/11/2012 14:08:58,171,30112361
1/11/2012 14:08:58,171,30112361
1/18/2012 14:46:46,171,30115570
1/3/2012 14:22:03,172,30110597
1/11/2012 14:11:03,172,30128573
1/19/2012 15:10:31,174,18994723
1/9/2012 15:08:51,175,30125603
1/19/2012 14:40:22,175,30136436
1/3/2012 15:09:57,177,18992321
1/18/2012 12:44:47,177,30004139
1/13/2012 14:34:49,177,30107726
1/3/2012 14:37:09,178,30136675
1/11/2012 14:16:03,178,30136675
1/3/2012 14:12:07,179,30083372
1/3/2012 10:48:48,18,22232631
1/20/2012 15:22:53,18,30077630
1/3/2012 10:49:21,18,30080857
1/11/2012 14:19:39,181,30076210
1/20/2012 14:11:04,181,30131429
1/4/2012 12:31:14,182,30004238
1/4/2012 12:31:05,182,30007082
1/4/2012 12:30:03,182,30028633
1/4/2012 12:30:53,182,30036883
1/4/2012 12:31:33,182,30072433
1/4/2012 12:31:44,182,30078315
1/4/2012 12:29:52,182,30086458
1/4/2012 12:30:34,182,30088090
1/4/2012 12:30:44,182,30088090
1/4/2012 12:30:26,182,30111835
1/4/2012 12:30:17,182,30131023
1/2/2012 13:49:01,183,18993246
1/2/2012 13:49:17,183,18993303
1/2/2012 13:49:34,183,19000652
1/2/2012 13:48:10,183,19000736
1/2/2012 13:49:10,183,19883438
1/2/2012 13:49:43,183,19885557
1/2/2012 13:47:51,183,22225726
1/2/2012 13:48:20,183,22228142
1/18/2012 13:56:37,183,30003735
1/18/2012 13:57:03,183,30028344
1/18/2012 13:56:56,183,30029920
1/2/2012 13:49:50,183,30034052
1/2/2012 13:49:25,183,30034839
1/18/2012 13:56:51,183,30071401
1/18/2012 13:56:42,183,30079230
